aeronave_tipo_veiculo;aeronave_pais_fabricante;aeronave_fabricante;aeronave_modelo;aeronave_ano_fabricacao;aeronave_assentos;aeronave_motor_tipo;aeronave_motor_quantidade;aeronave_fase_operacao;aeronave_nivel_dano;aeronave_fatalidades_total;ocorrencia;aeronave_matricula;aeronave_operador_categoria;aeronave_tipo_icao;aeronave_pmd;aeronave_pmd_categoria;aeronave_pais_registro;aeronave_registro_categoria;aeronave_registro_segmento;aeronave_voo_origem;aeronave_voo_destino;aeronave_tipo_operacao
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;80590;PRAYJ;***;E190;52290;52290;BRASIL;AVIÃO;NÃO REGULAR;VIRACOPOS;SENADOR PETRÔNIO PORTELLA;REGULAR
AVIÃO;BRASIL;RAYTHEON AIRCRAFT;400A;2002;10;JATO;BIMOTOR;DESCIDA;LEVE;0;80591;PSSPC;***;BE40;7393;7393;BRASIL;AVIÃO;PARTICULAR;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;COSTA ESMERALDA;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-202A;2005;1;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;0;80592;PTUTF;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;***;***;AGRÍCOLA
AVIÃO;BRASIL;CESSNA AIRCRAFT;150L;1973;2;PISTÃO;MONOMOTOR;ARREMETIDA NO SOLO;SUBSTANCIAL;0;80593;PTOYF;***;C150;725;725;BRASIL;AVIÃO;INSTRUÇÃO;FAZENDA VALE ELDORADO - DR JOSÉ DE AGUIAR LEME;ESTADUAL ARTHUR SIQUEIRA;INSTRUÇÃO
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2011;125;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;80594;PRAYU;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;CORUMBÁ;BONITO;REGULAR
AVIÃO;BRASIL;CIRRUS DESIGN;SR22;2001;4;PISTÃO;MONOMOTOR;DECOLAGEM;LEVE;1;80595;PRLFF;***;SR22;1542;1542;BRASIL;AVIÃO;PARTICULAR;FAZENDA SACO DA TAPERA;CARLOS PRATES;PRIVADA
AVIÃO;BRASIL;BOEING COMPANY;737-8AS;2011;0;;MONOMOTOR;DECOLAGEM;LEVE;0;80596;PRGZU;***;B738;70533;70533;BRASIL;AVIÃO;REGULAR;PINTO MARTINS;GOVERNADOR ANDRÉ FRANCO MONTORO;REGULAR
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-28-140;1968;4;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;0;80597;PTBOK;***;P28A;975;975;BRASIL;AVIÃO;INSTRUÇÃO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;INSTRUÇÃO
HELICÓPTERO;BRASIL;EUROCOPTER FRANCE;AS 350 B2;2011;6;TURBOEIXO;MONOMOTOR;APROXIMAÇÃO FINAL;LEVE;0;80598;PREBH;***;AS50;2250;2250;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;GRUPO TÁTICO AÉREO;GRUPO TÁTICO AÉREO;POLICIAL
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R44 II;2013;4;PISTÃO;MONOMOTOR;CRUZEIRO;NENHUM;0;80599;PSZZZ;***;R44;1134;1134;BRASIL;HELICÓPTERO;ESPECIALIZADA;JACAREPAGUÁ;JACAREPAGUÁ;ESPECIALIZADA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80602;PRAYK;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;CONGONHAS;ANTONIO CARLOS JOBIM / GALEÃO;REGULAR
***;BRASIL;***;***;NULL;NULL;***;***;CRUZEIRO;NENHUM;0;80603;PRYRW;***;***;0;0;BRASIL;***;REGULAR;GUARARAPES - GILBERTO FREYRE;CONGONHAS;REGULAR
AVIÃO;BRASIL;EMBRAER;EMB-810C;1980;7;PISTÃO;BIMOTOR;DECOLAGEM;NENHUM;0;80605;PTRCX;***;PA34;2073;2073;BRASIL;AVIÃO;PARTICULAR;CAMPO DE MARTE;MÁRIO PEREIRA LOPES;PRIVADA
AVIÃO;BRASIL;EMBRAER;EMB-810C;1979;6;PISTÃO;BIMOTOR;DECOLAGEM;SUBSTANCIAL;0;80606;PTEZD;***;PA34;2073;2073;BRASIL;AVIÃO;PARTICULAR;BALSAS;SANTA GENOVEVA/GOIÂNIA;PRIVADA
AVIÃO;BRASIL;EMBRAER;EMB-203;2018;1;PISTÃO;MONOMOTOR;APROXIMAÇÃO FINAL;LEVE;0;80608;PTCBS;***;IPAN;1900;1900;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-28R-201T;NULL;NULL;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;80609;PRGPN;***;P28R;1315;1315;BRASIL;AVIÃO;PARTICULAR;AERÓDROMO NACIONAL DE AVIAÇÃO;PIRENÓPOLIS;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;1980;1;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;0;80610;PTGUD;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;EMBRAER;ERJ 190-400;2019;148;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;80611;PSAEA;***;E295;61500;61500;BRASIL;AVIÃO;REGULAR;VIRACOPOS;PRESIDENTE JUSCELINO KUBITSCHEK;REGULAR
***;BRASIL;***;***;0;0;***;SEM TRAÇÃO;POUSO;NENHUM;0;80612;PRYSM;***;***;0;0;BRASIL;***;INSTRUÇÃO;NELSON RODRIGUES GUIMARÃES;ANÁPOLIS;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;550;1984;13;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;80613;PTLIV;***;C550;6032;6032;BRASIL;AVIÃO;PARTICULAR;VAL DE CANS / JÚLIO CEZAR RIBEIRO;JACAREPAGUÁ;PRIVADA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;TURBOEIXO;BIMOTOR;CRUZEIRO;NENHUM;0;80614;PRAYH;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;VIRACOPOS;SENADOR PETRÔNIO PORTELLA;REGULAR
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;0;75;TURBOÉLICE;BIMOTOR;DECOLAGEM;NENHUM;0;80615;PRAKF;***;AT73;23000;23000;BRASIL;AVIÃO;REGULAR;PRESIDENTE CASTRO PINTO;GUARARAPES - GILBERTO FREYRE;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;170A;1956;1;PISTÃO;MONOMOTOR;POUSO;NENHUM;0;80616;PTAPJ;***;C170;862;862;BRASIL;AVIÃO;PARTICULAR;AMERICANA;CAMPO DE MARTE;PRIVADA
AVIÃO;BRASIL;HAWKER BEECHCRAFT;4000;2009;12;JATO;BIMOTOR;CRUZEIRO;LEVE;0;80617;PRINF;***;HA4T;17917;17917;BRASIL;AVIÃO;PARTICULAR;CONGONHAS;PRESIDENTE JUSCELINO KUBITSCHEK;PRIVADA
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;2015;75;TURBOÉLICE;BIMOTOR;CRUZEIRO;LEVE;0;80618;PRAQZ;***;AT72;23000;23000;BRASIL;AVIÃO;REGULAR;REGIONAL SUL;VIRACOPOS;REGULAR
***;BRASIL;FABRICANTE DESCONHECIDO;MODELO DESCONHECIDO;NULL;NULL;***;***;MANOBRA;***;0;80619;*****;***;***;0;0;BRASIL;***;***;***;***;***
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R66;2013;5;TURBOEIXO;MONOMOTOR;POUSO;LEVE;0;80620;PRWHH;***;R66;1225;1225;BRASIL;HELICÓPTERO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;PRIVADA
AVIÃO;BRASIL;BEECH AIRCRAFT;F90;1981;7;TURBOÉLICE;BIMOTOR;CORRIDA APÓS POUSO;LEVE;0;80621;PTLQC;***;BE9T;4967;4967;BRASIL;AVIÃO;PARTICULAR;GOVERNADOR JOSÉ RICHA;FAZENDA SANTANA;PRIVADA
AVIÃO;BRASIL;DIAMOND AIRCRAFT;DA20-C1;2012;2;PISTÃO;MONOMOTOR;TÁXI;LEVE;0;80622;PRSAO;***;DV20;800;800;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;CAMPO DE MARTE;INSTRUÇÃO
AVIÃO;BRASIL;EMBRAER;EMB-202A;2012;1;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;80623;PTVXY;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;0;75;TURBOÉLICE;BIMOTOR;SUBIDA;NENHUM;0;80624;PRAKF;***;AT73;23000;23000;BRASIL;AVIÃO;REGULAR;GUARARAPES - GILBERTO FREYRE;ZUMBI DOS PALMARES;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2013;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80625;PRAXP;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;GOVERNADOR ANDRÉ FRANCO MONTORO;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;0;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80626;PRAUP;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;VIRACOPOS;SANTA GENOVEVA/GOIÂNIA;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;210L;1973;6;PISTÃO;MONOMOTOR;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;4;80627;PTIXG;***;C210;1724;1724;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;PRIMAVERA DO LESTE;PRIVADA
***;BRASIL;***;***;NULL;NULL;***;***;SUBIDA;NENHUM;0;80628;PRYJA;***;***;0;0;BRASIL;***;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;GUARARAPES - GILBERTO FREYRE;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;0;125;TURBOEIXO;BIMOTOR;SUBIDA;NENHUM;0;80629;PRAUH;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;HERCÍLIO LUZ;VIRACOPOS;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2012;125;JATO;BIMOTOR;POUSO;NENHUM;0;80630;PRAXH;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;CONGONHAS;SANTOS DUMONT;REGULAR
HELICÓPTERO;BRASIL;HELIBRAS;AS 350 B3;2013;6;TURBOEIXO;MONOMOTOR;CRUZEIRO;LEVE;0;80631;PRJBJ;***;AS50;2250;2250;BRASIL;HELICÓPTERO;PARTICULAR;SANTOS DUMONT;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;PRIVADA
HELICÓPTERO;BRASIL;AGUSTA;AW109SP;2012;8;TURBOEIXO;BIMOTOR;CRUZEIRO;LEVE;0;80632;PRGRJ;***;A109;3175;3175;BRASIL;HELICÓPTERO;ADMINISTRAÇÃO DIRETA;JACAREPAGUÁ;BARTOLOMEU LISANDRO;PRIVADA
AVIÃO;BRASIL;AIR TRACTOR;AT-402B;2019;1;TURBOÉLICE;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;80633;PPCRE;***;AT3T;3175;3175;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FAZENDA QUERÊNCIA;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;NULL;NULL;***;***;DECOLAGEM;LEVE;0;80634;PPSKT;***;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;CARAUARI;***;TÁXI AÉREO
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201;1974;1;PISTÃO;MONOMOTOR;INDETERMINADA;SUBSTANCIAL;1;80635;PTGFI;***;IPAN;1800;1800;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;EMBRAER;EMB-810C;1978;6;PISTÃO;BIMOTOR;POUSO;LEVE;0;80636;PTEUV;***;PA34;2073;2073;BRASIL;AVIÃO;PARTICULAR;TATUÍ;EDU CHAVES;PRIVADA
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;0;75;TURBOÉLICE;BIMOTOR;SUBIDA;NENHUM;0;80638;PRAKF;***;AT73;23000;23000;BRASIL;AVIÃO;REGULAR;TANCREDO NEVES;AEROPORTO DE IPATINGA - MG;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80639;PRAYK;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;GUARARAPES - GILBERTO FREYRE;PRESIDENTE JUSCELINO KUBITSCHEK;REGULAR
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A320-251N;2016;183;JATO;BIMOTOR;SUBIDA;NENHUM;0;80640;PRYRA;***;A320;77000;77000;BRASIL;AVIÃO;REGULAR;DEPUTADO LUÍS EDUARDO MAGALHÃES;VIRACOPOS;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2012;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80641;PRAXL;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;VIRACOPOS;SANTOS DUMONT;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;U206E;1971;6;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;80642;PTDVF;***;C206;1633;1633;BRASIL;AVIÃO;PARTICULAR;***;***;PRIVADA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A319-132;2008;154;JATO;BIMOTOR;DECOLAGEM;NENHUM;0;80643;PRMBW;***;A319;75500;75500;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;CONGONHAS;REGULAR
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2009;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80644;PRAYE;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;VIRACOPOS;REGULAR
HELICÓPTERO;BRASIL;GUIMBAL;CABRI G2;2015;2;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;80646;PREFC;***;G2CA;700;700;BRASIL;HELICÓPTERO;INSTRUÇÃO;EFAI;EFAI;INSTRUÇÃO
AVIÃO;BRASIL;EMBRAER;EMB-110P1;1980;20;TURBOÉLICE;BIMOTOR;APROXIMAÇÃO FINAL;NENHUM;0;80647;PTOCW;***;E110;5670;5670;BRASIL;AVIÃO;TÁXI AÉREO;SANTA ROSA DO PURUS;PLÁCIDO DE CASTRO;TÁXI AÉREO
AVIÃO;BRASIL;RAYTHEON AIRCRAFT;C90GTI;2008;8;TURBOÉLICE;BIMOTOR;CORRIDA APÓS POUSO;LEVE;0;80648;PRARO;***;BE9L;4756;4756;BRASIL;AVIÃO;PARTICULAR;JOÃO CORREA DA ROCHA;TERRAVISTA;PRIVADA
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R44 II;2011;4;PISTÃO;MONOMOTOR;CRUZEIRO;NENHUM;0;80649;PRJAH;***;R44;1134;1134;BRASIL;HELICÓPTERO;TÁXI AÉREO;JACAREPAGUÁ;JACAREPAGUÁ;TÁXI AÉREO
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;JATO;BIMOTOR;APROXIMAÇÃO FINAL;NENHUM;0;80650;PRAYJ;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;VIRACOPOS;EDUARDO GOMES;REGULAR
AVIÃO;BRASIL;CIRRUS DESIGN;SR22;2007;4;PISTÃO;MONOMOTOR;CRUZEIRO;SUBSTANCIAL;0;80651;PRAUG;***;SR22;1542;1542;BRASIL;AVIÃO;PARTICULAR;ARAGUAÍNA;FAZENDA NOVO HORIZONTE;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;A188B;1976;1;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;1;80653;PRAAM;***;C188;1905;1905;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;182P;1974;4;PISTÃO;MONOMOTOR;INDETERMINADA;SUBSTANCIAL;0;80655;PTKHR;***;C182;1338;1338;BRASIL;AVIÃO;PARTICULAR;***;***;PRIVADA
AVIÃO;BRASIL;EMBRAER;EMB-505;2011;9;JATO;BIMOTOR;CORRIDA APÓS POUSO;SUBSTANCIAL;0;80656;PPLGD;***;E55P;8150;8150;BRASIL;AVIÃO;PARTICULAR;DEPUTADO LUÍS EDUARDO MAGALHÃES;BARRA GRANDE;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-25-235;1975;1;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;1;80657;PTWCQ;***;PA25;1315;1315;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A320-214;2010;184;JATO;BIMOTOR;CRUZEIRO;NENHUM;0;80658;PRMYI;***;A320;77000;77000;BRASIL;AVIÃO;REGULAR;SANTA GENOVEVA/GOIÂNIA;CONGONHAS;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;152;1980;2;PISTÃO;MONOMOTOR;CRUZEIRO;NENHUM;0;80659;PPCMH;***;C152;757;757;BRASIL;AVIÃO;INSTRUÇÃO;14 BIS;BAURU;PRIVADA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 LR;2013;125;JATO;BIMOTOR;SUBIDA;NENHUM;0;80660;PRAXZ;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;TANCREDO NEVES;REGULAR
AVIÃO;BRASIL;MITSUBISHI;MU-2B-60;1980;8;TURBOÉLICE;BIMOTOR;POUSO;NENHUM;0;80661;PTWNS;***;MU2;5250;5250;BRASIL;AVIÃO;NÃO REGULAR;SANTA GENOVEVA/GOIÂNIA;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;NÃO REGULAR
AVIÃO;BRASIL;BEECH AIRCRAFT;58;1972;6;PISTÃO;BIMOTOR;POUSO;LEVE;0;80662;PTWSA;***;BE58;2449;2449;BRASIL;AVIÃO;ADMINISTRAÇÃO DIRETA;Aeroporto Regional de Guarapuava - Tancredo Thómas de Faria;BACACHERI;POLICIAL
***;BRASIL;***;***;NULL;NULL;***;***;CRUZEIRO;NENHUM;0;80663;PRYRZ;***;***;0;0;BRASIL;***;REGULAR;GUARARAPES - GILBERTO FREYRE;CONGONHAS;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;182P;1973;4;PISTÃO;MONOMOTOR;INDETERMINADA;***;0;80665;PTIVN;***;C182;1338;1338;BRASIL;AVIÃO;PARTICULAR;***;***;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-46-350P;1997;6;PISTÃO;MONOMOTOR;POUSO;LEVE;0;80666;PPJNW;***;PA46;1950;1950;BRASIL;AVIÃO;PARTICULAR;JACAREPAGUÁ;JACAREPAGUÁ;PRIVADA
HELICÓPTERO;BRASIL;HELIBRAS;AS 350 B3;2013;6;TURBOEIXO;MONOMOTOR;CRUZEIRO;NENHUM;0;80667;PRHGL;***;AS50;2250;2250;BRASIL;HELICÓPTERO;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
AVIÃO;BRASIL;AERO BOERO;AB-115;1988;2;PISTÃO;MONOMOTOR;POUSO;LEVE;0;80669;PPFHP;***;AB11;770;770;BRASIL;AVIÃO;INSTRUÇÃO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;TENENTE-CORONEL AVIADOR CÉSAR BOMBONATO;INSTRUÇÃO
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;2010;11;TURBOÉLICE;MONOMOTOR;TÁXI;NENHUM;0;80670;PPOSP;***;C208;3969;3969;BRASIL;AVIÃO;NÃO REGULAR;JUÍNA;***;NÃO REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;2018;11;TURBOÉLICE;MONOMOTOR;DECOLAGEM;LEVE;0;80671;PRSLT;***;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;PAA-PIU;POUSO DA ÁGUIA;TÁXI AÉREO
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-202;2003;1;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;80672;PTUPN;***;IPAN;1800;1800;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;210N;1980;6;PISTÃO;MONOMOTOR;DESCIDA;NENHUM;0;80675;PTLJH;***;C210;1724;1724;BRASIL;AVIÃO;PARTICULAR;COSTA ESMERALDA;14 BIS;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-46-600TP;2017;7;TURBOÉLICE;MONOMOTOR;CRUZEIRO;NENHUM;0;80676;PSRJJ;***;P46T;2722;2722;BRASIL;AVIÃO;PARTICULAR;COSTA ESMERALDA;PRIMAVERA DO LESTE;PRIVADA
AVIÃO;BRASIL;AIRBUS INDUSTRIE;A320-251N;2016;182;JATO;BIMOTOR;DESCIDA;NENHUM;0;80677;PRYRB;***;A320;77000;77000;BRASIL;AVIÃO;REGULAR;SANTA GENOVEVA/GOIÂNIA;VIRACOPOS;REGULAR
***;BRASIL;***;***;NULL;NULL;***;***;CRUZEIRO;NENHUM;0;80678;PRYYE;***;***;0;0;BRASIL;***;REGULAR;PRESIDENTE JUSCELINO KUBITSCHEK;GUARARAPES - GILBERTO FREYRE;REGULAR
***;BRASIL;AIRBUS INDUSTRIE;A321-251NX;NULL;214;JATO;BIMOTOR;SUBIDA;NENHUM;0;80680;PRYJB;***;A21N;93500;93500;BRASIL;***;REGULAR;GOVERNADOR ANDRÉ FRANCO MONTORO;GUARARAPES - GILBERTO FREYRE;REGULAR
AVIÃO;BRASIL;EMBRAER;EMB-810D;1989;6;PISTÃO;BIMOTOR;CORRIDA APÓS POUSO;NENHUM;0;80682;PTVLF;***;PA34;2155;2155;BRASIL;AVIÃO;PARTICULAR;NANUQUE;JOÃO MONTEIRO;PRIVADA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2013;125;JATO;BIMOTOR;DESCIDA;NENHUM;0;80683;PRAXT;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;VIRACOPOS;SANTOS DUMONT;REGULAR
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;2015;77;TURBOÉLICE;BIMOTOR;SUBIDA;NENHUM;0;80684;PRAKC;***;AT72;23000;23000;BRASIL;AVIÃO;REGULAR;AFONSO PENA;***;REGULAR
AVIÃO;BRASIL;DIAMOND AIRCRAFT;DA20-C1;2012;2;PISTÃO;MONOMOTOR;POUSO;SUBSTANCIAL;0;80685;PRSAO;***;DV20;800;800;BRASIL;AVIÃO;INSTRUÇÃO;CAMPO DE MARTE;CAMPO DE MARTE;PRIVADA
ULTRALEVE;BRASIL;***;CONQUEST 180;2009;2;PISTÃO;MONOMOTOR;CORRIDA APÓS POUSO;LEVE;0;80686;PUEMJ;***;ULAC;750;750;BRASIL;ULTRALEVE;EXPERIMENTAL;TRES LAGOAS;TRES LAGOAS;PRIVADA
AVIÃO;BRASIL;CESSNA AIRCRAFT;525;1999;8;JATO;BIMOTOR;DECOLAGEM;LEVE;0;80687;PTFJA;***;C525;4717;4717;BRASIL;AVIÃO;PARTICULAR;SANTA GENOVEVA/GOIÂNIA;SANTOS DUMONT;PRIVADA
AVIÃO;BRASIL;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;1981;1;PISTÃO;MONOMOTOR;DECOLAGEM;SUBSTANCIAL;0;80688;PTGXB;***;IPAN;1800;1800;BRASIL;AVIÃO;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;EMBRAER;ERJ 190-200 IGW;2010;125;JATO;BIMOTOR;ESTACIONAMENTO;LEVE;0;80689;PRAYN;***;E190;52290;52290;BRASIL;AVIÃO;REGULAR;***;***;REGULAR
AVIÃO;BRASIL;BOEING COMPANY;737-8EH;2012;193;JATO;BIMOTOR;TÁXI;LEVE;0;80689;PRGUQ;***;B738;70533;70533;BRASIL;AVIÃO;REGULAR;SANTOS DUMONT;VIRACOPOS;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;2011;11;TURBOÉLICE;MONOMOTOR;APROXIMAÇÃO FINAL;LEVE;0;80690;PPAMX;***;C208;3969;3969;BRASIL;AVIÃO;MÚLTIPLA;EDUARDO GOMES;TEFÉ;TÁXI AÉREO
AVIÃO;BRASIL;EMBRAER;EMB-202A;2009;1;PISTÃO;MONOMOTOR;CIRCUITO DE TRÁFEGO;SUBSTANCIAL;2;80691;PTUXT;***;IPAN;1800;1800;BRASIL;AVIÃO;ESPECIALIZADA;***;***;PRIVADA
AVIÃO;BRASIL;PIPER AIRCRAFT;PA-25-235;1968;1;PISTÃO;MONOMOTOR;VOO A BAIXA ALTURA;NENHUM;0;80693;PTWZL;***;PA25;1315;1315;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;AGRÍCOLA
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;0;75;TURBOÉLICE;BIMOTOR;SUBIDA;NENHUM;0;80695;PRAKF;***;AT73;23000;23000;BRASIL;AVIÃO;REGULAR;AFONSO PENA;SÍLVIO NAME JÚNIOR;REGULAR
AVIÃO;BRASIL;AEROSPATIALE AND ALENIA;ATR-72-212A;2013;75;TURBOÉLICE;BIMOTOR;CRUZEIRO;NENHUM;0;80696;PRAQK;***;AT72;23000;23000;BRASIL;AVIÃO;REGULAR;GUARARAPES - GILBERTO FREYRE;PRESIDENTE JOÃO SUASSUNA;REGULAR
AVIÃO;BRASIL;CESSNA AIRCRAFT;208B;1998;11;TURBOÉLICE;MONOMOTOR;TÁXI;LEVE;0;80700;PRVTR;***;C208;3969;3969;BRASIL;AVIÃO;TÁXI AÉREO;MAESTRO WILSON FONSECA;***;TÁXI AÉREO
HELICÓPTERO;BRASIL;ROBINSON HELICOPTER;R44 II;2006;4;PISTÃO;MONOMOTOR;APROXIMAÇÃO FINAL;LEVE;0;80701;PRETO;***;R44;1134;1134;BRASIL;HELICÓPTERO;TÁXI AÉREO;JACAREPAGUÁ;FORA DE AERODROMO;TÁXI AÉREO
AVIÃO;BRASIL;LAVIASA;PA-25-235;1993;1;PISTÃO;MONOMOTOR;MANOBRA;SUBSTANCIAL;0;80702;PTOUB;***;PA25;1315;1315;BRASIL;AVIÃO;AGRÍCOLA;FORA DE AERODROMO;FORA DE AERODROMO;PRIVADA
